movieId,imdbId,tmdbId,movieId,title
774,84898,181083,774,God's Gift
775,63715,41225,775,Spirits of the Dead
776,109191,188589,776,Babyfever
777,114122,87190,777,Pharaoh's  Army
778,117951,627,778,Trainspotting
779,118523,32872,779,Til There Was You
780,116629,602,780,Independence Day
781,117737,14553,781,Stealing Beauty
782,116277,9566,782,The Fan
783,116583,10545,783,The Hunchback of Notre Dame
784,115798,9894,784,The Cable Guy
785,116778,11543,785,Kingpin
786,116213,9268,786,Eraser
787,113147,52059,787,The Gate of Heavenly Peace
788,117218,9327,788,The Nutty Professor
789,100990,123763,789,"I, the Worst of All"
790,111546,81949,790,An Unforgettable Summer
791,113610,,791,#N/D
792,93199,42005,792,A Hungarian Fairy Tale
793,106810,124306,793,My Life and Times With Antonin Artaud
794,111180,183955,794,Midnight Dancers
795,111237,44535,795,Somebody to Love
796,72362,44495,796,A Very Natural Thing
797,103207,78285,797,The Old Lady Who Walked in the Sea
798,116040,11228,798,Daylight
799,116365,10779,799,The Frighteners
800,116905,26748,800,Lone Star
801,116493,38223,801,Harriet the Spy
802,117333,9294,802,Phenomenon
803,118113,49963,803,Walking and Talking
804,117628,11363,804,She's the One
805,117913,1645,805,A Time to Kill
806,115530,31546,806,American Buffalo
807,114266,77056,807,Rendezvous in Paris
808,115493,36344,808,Alaska
809,116320,18550,809,Fled
810,116756,11511,810,Kazaam
812,109356,172198,812,Magic Hunter
813,116823,34170,813,Larger Than Life
814,112568,281085,814,A Boy Called Hate
815,114170,109478,815,Power 98
816,117999,124645,816,Two Deaths
818,118073,12606,818,A Very Brady Sequel
819,108220,69895,819,Stefano Quantestorie
820,49521,35206,820,Death in the Garden
821,112746,,821,#N/D
822,104403,151489,822,Hedd Wyn
823,61495,4837,823,La Collectionneuse
824,110246,12632,824,Kaspar Hauser
825,116164,9098,825,Regular Guys
826,112865,282919,826,Diebinnen
827,112716,124614,827,The Convent
828,115472,18975,828,The Adventures of Pinocchio
829,116707,11962,829,Joe's Apartment
830,116313,2925,830,The First Wives Club
831,114550,28628,831,Stonewall
832,117438,3595,832,Ransom
833,116531,9308,833,High School High
834,117332,92381,834,Phat Beach
835,116353,18555,835,Foxfire
836,115857,12123,836,Chain Reaction
837,117008,10830,837,Matilda
838,116191,3573,838,Emma
839,115986,10546,839,The Crow: City of Angels
840,116571,18862,840,House Arrest
841,53459,31417,841,Eyes Without a Face
842,117826,9431,842,Bordello of Blood
843,113695,124619,843,Lotto Land
844,108227,297645,844,The Story of Xinghua
845,111424,48144,845,The Day the Sun Turned Cold
846,113080,46986,846,Flirt
847,115680,144982,847,The Big Squeeze
848,117718,47907,848,The Spitfire Grill
849,116225,10061,849,Escape from L.A.
850,112767,36266,850,Cyclo
851,115632,549,851,Basquiat
852,117918,10478,852,Tin Cup
853,104109,66634,853,Dingo
854,51980,116690,854,The Ballad of Narayama
855,100840,213917,855,Every Other Weekend
856,107575,145925,856,Mille bolle blu
857,42054,100914,857,Crows and Sparrows
858,68646,238,858,The Godfather
859,116536,,859,#N/D
860,109255,159,860,Maybe... Maybe Not
861,104558,11134,861,Police Story 3: Supercop
862,116985,88224,862,Manny & Lo
864,114936,132641,864,#N/D
865,114474,42758,865,Small Faces
866,115736,9303,866,Bound
867,115836,23945,867,Carpool
868,101692,37820,868,Death in Brunswick
869,116745,22479,869,Kansas City
870,119214,9054,870,Gone Fishin'
871,116934,241058,871,Lover's Knot
872,109066,11985,872,Vive L'Amour
873,75169,10232,873,Shadow of Angels
874,113542,59569,874,Killer: A Journal of Murder
875,110693,410921,875,Nothing to Lose
876,106544,38955,876,Project S
877,116418,110513,877,Girls Town
878,112607,114089,878,Bye-Bye
879,120004,11015,879,The Relic
880,116654,9306,880,The Island of Dr. Moreau
881,116311,12559,881,First Kid
882,117965,58770,882,The Trigger Effect
884,114592,124851,884,Sweet Nothing
885,115725,3587,885,Bogus
886,115783,10723,886,Bulletproof
887,120271,56077,887,Talk of Angels
888,113596,19004,888,The Land Before Time III: The Time of the Great Giving
889,109001,101230,889,1-900
890,94822,253632,890,Baton Rouge
891,113253,10987,891,Halloween: The Curse of Michael Myers
892,117991,44705,892,Twelfth Night
893,117093,20318,893,Mother Night
894,24252,43596,894,Liebelei
895,105729,79782,895,#N/D
896,111019,26933,896,Wild Reeds
897,35896,27854,897,For Whom the Bell Tolls
898,32904,981,898,The Philadelphia Story
899,45152,872,899,Singin' in the Rain
900,43278,2769,900,An American in Paris
901,50419,13320,901,Funny Face
902,54698,164,902,Breakfast at Tiffany's
903,52357,426,903,Vertigo
904,47396,567,904,Rear Window
905,25316,3078,905,It Happened One Night
906,36855,13528,906,Gaslight
907,25164,28288,907,The Gay Divorcee
908,53125,213,908,North by Northwest
909,53604,284,909,The Apartment
910,53291,239,910,Some Like It Hot
911,56923,4808,911,Charade
912,34583,289,912,Casablanca
913,33870,963,913,The Maltese Falcon
914,58385,11113,914,My Fair Lady
915,47437,6620,915,Sabrina
916,46250,804,916,Roman Holiday
917,31580,26531,917,The Little Princess
918,37059,909,918,Meet Me in St. Louis
919,32138,630,919,The Wizard of Oz
920,31381,770,920,Gone with the Wind
921,84370,31044,921,My Favorite Year
922,43014,599,922,Sunset Boulevard
923,33467,15,923,Citizen Kane
924,62622,62,924,2001: A Space Odyssey
925,39428,121357,925,Golden Earrings
926,42192,705,926,All About Eve
927,32143,22490,927,The Women
928,32976,223,928,Rebecca
929,32484,25670,929,Foreign Correspondent
930,38787,303,930,Notorious
931,38109,4174,931,Spellbound
932,50105,8356,932,An Affair to Remember
933,48728,381,933,To Catch a Thief
934,42451,20758,934,Father of the Bride
935,45537,29376,935,The Band Wagon
936,31725,1859,936,Ninotchka
937,50658,18299,937,Love in the Afternoon
938,51658,17281,938,Gigi
939,52126,64382,939,The Reluctant Debutante
940,29843,10907,940,The Adventures of Robin Hood
941,32762,32093,941,The Mark of Zorro
942,37008,1939,942,Laura
943,39420,22292,943,The Ghost and Mrs. Muir
944,29162,3598,944,Lost Horizon
945,27125,3080,945,Top Hat
946,35446,198,946,To Be or Not to Be
947,28010,13562,947,My Man Godfrey
948,49261,1712,948,Giant
949,48028,220,949,East of Eden
950,25878,3529,950,The Thin Man
951,32599,3085,951,His Girl Friday
952,48960,2897,952,Around the World in Eighty Days
953,38650,1585,953,It's a Wonderful Life
954,31679,3083,954,Mr. Smith Goes to Washington
955,29947,900,955,Bringing Up Baby
956,34012,43795,956,Penny Serenade
957,17350,85638,957,The Scarlet Letter
958,36094,50001,958,Lady of Burlesque
959,25586,43905,959,Of Human Bondage
960,38300,22688,960,Angel on My Shoulder
961,27893,23114,961,Little Lord Fauntleroy
962,32022,26378,962,They Made Me a Criminal
963,41509,40206,963,The Inspector General
964,39152,22356,964,Angel and the Badman
965,26029,260,965,The 39 Steps
966,38235,43488,966,A Walk in the Sun
967,36241,22613,967,The Outlaw
968,63350,10331,968,Night of the Living Dead
969,43265,488,969,The African Queen
970,46414,22733,970,Beat the Devil
971,51459,261,971,Cat on a Hot Tin Roof
972,47162,57575,972,The Last Time I Saw Paris
973,33891,32574,973,Meet John Doe
974,29855,22657,974,Algiers
975,29588,76464,975,Something to Sing About
976,22879,22649,976,A Farewell to Arms
977,27980,176841,977,Moonlight Murder
979,114007,125587,979,Nothing Personal
980,93229,39448,980,"Yes, Madam"
981,118927,52855,981,Dangerous Ground
982,48491,39940,982,Picnic
983,113730,172868,983,Madagascar Skin
984,117357,85328,984,The Pompatus of Love
985,117669,124632,985,Small Wonders
986,116329,11076,986,Fly Away Home
987,118742,63945,987,Bliss
988,116442,58985,988,Grace of My Heart
989,114354,890,989,Brother of Sleep
990,117011,10861,990,Maximum Risk
991,117039,1770,991,Michael Collins
992,117473,44465,992,The Rich Man's Wife
993,116635,2033,993,Infinity
994,115678,18203,994,Big Night
996,116830,9333,996,Last Man Standing
997,115847,47260,997,Caught
998,117603,9400,998,Set It Off
999,115438,9401,999,2 Days in the Valley
1000,115994,12241,1000,Curdled
1001,83587,25739,1001,L'associé
1002,116167,161806,1002,Ed's Next Move
1003,116259,11306,1003,Extreme Measures
1004,116421,9625,1004,The Glimmer Man
1005,116000,10680,1005,D3: The Mighty Ducks
1006,115862,6346,1006,The Chamber
1007,72653,18660,1007,The Apple Dumpling Gang
1008,47977,35115,1008,"Davy Crockett, King of the Wild Frontier"
1009,72951,14821,1009,Escape to Witch Mountain
1010,64603,14136,1010,The Love Bug
1011,71607,10869,1011,Herbie Rides Again
1012,50798,22660,1012,Old Yeller
1013,55277,19186,1013,The Parent Trap
1014,54195,31102,1014,Pollyanna
1015,107131,6878,1015,Homeward Bound: The Incredible Journey
1016,53271,15944,1016,The Shaggy Dog
1017,54357,18444,1017,Swiss Family Robinson
1018,59793,20723,1018,That Darn Cat!
1019,46672,173,1019,"20,000 Leagues Under the Sea"
1020,106611,864,1020,Cool Runnings
1021,109127,24795,1021,Angels in the Outfield
1022,42332,11224,1022,Cinderella
1023,63819,81310,1023,Winnie the Pooh and the Blustery Day
1024,38166,15947,1024,The Three Caballeros
1025,57546,9078,1025,The Sword in the Stone
1026,41890,29682,1026,So Dear to My Heart
1027,102798,8367,1027,Robin Hood: Prince of Thieves
1028,58331,433,1028,Mary Poppins
1029,33563,11360,1029,Dumbo
1030,76538,11114,1030,Pete's Dragon
1031,66817,12335,1031,Bedknobs and Broomsticks
1032,43274,12092,1032,Alice in Wonderland
1033,82406,10948,1033,The Fox and the Hound
1034,116361,11229,1034,Freeway
1035,59742,15121,1035,The Sound of Music
1036,95016,562,1036,Die Hard
1037,104692,10163,1037,The Lawnmower Man
1038,118044,48862,1038,Unhook the Stars
1039,114597,117036,1039,Synthetic Pleasures
1040,117582,47199,1040,The Secret Agent
1041,117589,11159,1041,Secrets & Lies
1042,117887,9591,1042,That Thing You Do!
1043,117924,30500,1043,To Gillian on Her 37th Birthday
1044,117791,41843,1044,Surviving Picasso
1045,116928,55058,1045,Love Is All There Is
1046,115640,10938,1046,Beautiful Thing
1047,116908,11412,1047,The Long Kiss Goodnight
1049,116409,10586,1049,The Ghost and the Darkness
1050,116913,42314,1050,Looking for Richard
1051,117958,27845,1051,Trees Lounge
1052,117400,108365,1052,The Proprietor
1053,117202,23223,1053,Normal Life
1054,116404,49471,1054,Get on the Bus
1055,120107,38153,1055,Shadow Conspiracy
1056,116722,25147,1056,Jude
1057,116242,9716,1057,Everyone Says I Love You
1058,115600,43777,1058,Bitter Sugar
1059,117509,454,1059,Romeo + Juliet
1060,117802,10218,1060,Swingers
1061,117665,819,1061,Sleepers
1062,117781,38191,1062,The Sunchaser
1063,116714,56830,1063,Johns
1064,115491,11238,1064,Aladdin and the King of Thieves
1065,43140,27256,1065,The Woman in Question
1066,29546,31530,1066,Shall We Dance
1067,28757,66473,1067,A Damsel in Distress
1068,39286,28120,1068,Crossfire
1069,37101,1834,1069,"Murder, My Sweet"
1070,44863,26282,1070,Macao
1071,109823,37218,1071,For the Moment
1073,67992,252,1073,Willy Wonka & the Chocolate Factory
1075,111622,116356,1075,The Sexual Life of the Belgians
1076,55018,16372,1076,The Innocents
1077,70707,11561,1077,Sleeper
1078,66808,11302,1078,Bananas
1079,95159,623,1079,A Fish Called Wanda
1080,79470,583,1080,Life of Brian
1081,84865,12614,1081,Victor/Victoria
1082,68334,21711,1082,The Candidate
1083,59243,11575,1083,The Great Race
1084,61418,475,1084,Bonnie and Clyde
1085,52027,11331,1085,The Old Man and the Sea
1086,46912,521,1086,Dial M for Murder
1087,113731,21202,1087,Madame Butterfly
1088,92890,88,1088,Dirty Dancing
1089,105236,500,1089,Reservoir Dogs
1090,91763,792,1090,Platoon
1091,98627,8491,1091,Weekend at Bernie's
1092,103772,402,1092,Basic Instinct
1093,101761,10537,1093,The Doors
1094,104036,11386,1094,The Crying Game
1095,104348,9504,1095,Glengarry Glen Ross
1096,84707,15764,1096,Sophie's Choice
1097,83866,601,1097,E.T. the Extra-Terrestrial
1098,117577,67365,1098,The Search for One-eye Jimmy
1099,29992,25842,1099,A Christmas Carol
1100,99371,2119,1100,Days of Thunder
1101,92099,744,1101,Top Gun
1102,115531,136311,1102,American Strays
1103,48545,221,1103,Rebel Without a Cause
1104,44081,702,1104,A Streetcar Named Desire
1105,115885,25750,1105,Children of the Corn IV: The Gathering
1106,116859,17642,1106,The Leopard Son
1107,102336,,1107,#N/D
1109,115870,427043,1109,Charm's  Incidents
1110,115684,146341,1110,Bird of Prey
1111,117040,9305,1111,Microcosmos
1112,117284,37616,1112,Palookaville
1113,115580,11112,1113,The Associate
1114,116378,21612,1114,The Funeral
1115,114472,141210,1115,#N/D
1116,113057,102461,1116,A Single Girl
1117,116581,36998,1117,The Eighth Day
1118,114622,200383,1118,North Star
1119,112907,116844,1119,Drunks
1120,117318,1630,1120,The People vs. Larry Flynt
1121,116422,26626,1121,Glory Daze
1122,114147,,1122,#N/D
1123,117320,124837,1123,A Perfect Candidate
1124,82846,11816,1124,On Golden Pond
1125,72081,11843,1125,The Return of the Pink Panther
1126,101775,10379,1126,Drop Dead Fred
1127,96754,2756,1127,The Abyss
1128,80749,790,1128,The Fog
1129,82340,1103,1129,Escape from New York
1130,82533,11298,1130,The Howling
1131,91288,4480,1131,Jean de Florette
1132,91480,4481,1132,Manon of the Spring
1133,111357,,1133,#N/D
1134,107274,49688,1134,Johnny 100 Pesos
1135,81375,10765,1135,Private Benjamin
1136,71853,762,1136,Monty Python and the Holy Grail
1137,116587,44497,1137,Hustler White
1138,112777,85588,1138,Dadetown
1139,116245,278621,1139,Everything Relative
1140,116212,99479,1140,Entertaining Angels - The Dorothy Day Story
1141,113328,,1141,#N/D
1142,116403,,1142,#N/D
1143,117968,55049,1143,Three Lives and Only One Death
1144,116886,124829,1144,The Line King: The Al Hirschfeld Story
1145,117677,79306,1145,Snowriders
1146,112759,356054,1146,Curtis's Charm
1147,118147,10548,1147,When We Were Kings
1148,108598,531,1148,The Wrong Trousers
1149,110173,104931,1149,JLG/JLG: Self-Portrait in December
1150,84589,4483,1150,The Return of Martin Guerre
1151,109781,18919,1151,Faust
1152,40427,31556,1152,He Walked by Night
1153,40723,26167,1153,Raw Deal
1154,39881,26174,1154,T-Men
1155,92281,,1155,#N/D
1156,34493,61461,1156,The Children Are Watching Us
1157,39004,117500,1157,Pastoral Symphony
1158,26465,218713,1158,Here Comes Cookie
1159,26656,217802,1159,Love In Bloom
1160,25799,127973,1160,Six of a Kind
1161,78875,659,1161,The Tin Drum
1162,69198,30892,1162,The Ruling Class
1163,110521,86369,1163,Mina Tannenbaum
1164,60304,8074,1164,2 or 3 Things I Know About Her
1165,115715,124676,1165,The Bloody Child
1166,113031,,1166,#N/D
1167,116059,38554,1167,Dear God
1168,115610,49763,1168,Bad Moon
1169,99028,41326,1169,American Dream
1170,112483,36555,1170,Best of the Best 3: No Turning Back
1171,103850,10608,1171,Bob Roberts
1172,95765,11216,1172,Cinema Paradiso
1173,97108,7452,1173,"The Cook, the Thief, His Wife & Her Lover"
1174,109942,64567,1174,Dead Tired
1175,101700,892,1175,Delicatessen
1176,101765,1600,1176,The Double Life of Veronique
1177,101811,26561,1177,Enchanted April
1178,50825,975,1178,Paths of Glory
1179,99703,18129,1179,The Grifters
1180,102014,54405,1180,Hear My Song
1181,120121,150823,1181,The Shooter
1183,116209,409,1183,The English Patient
1184,102426,38251,1184,Mediterraneo
1185,97937,10161,1185,My Left Foot: The Story of Christy Brown
1186,98724,1412,1186,"Sex, Lies, and Videotape"
1187,105107,41768,1187,Passion Fish
1188,105488,10409,1188,Strictly Ballroom
1189,96257,14285,1189,The Thin Blue Line
1190,101026,2469,1190,Tie Me Up! Tie Me Down!
1191,102370,10174,1191,Madonna: Truth or Dare
1192,100332,31225,1192,Paris is Burning
1193,73486,510,1193,One Flew Over the Cuckoo's Nest
1194,78446,11455,1194,Up in Smoke
1196,80684,1891,1196,The Empire Strikes Back
1197,93779,2493,1197,The Princess Bride
1198,82971,85,1198,Raiders of the Lost Ark
1199,88846,68,1199,Brazil
1200,90605,679,1200,Aliens
1201,60196,429,1201,"The Good, the Bad and the Ugly"
1202,94336,13446,1202,Withnail & I
1203,50083,389,1203,12 Angry Men
1204,56172,947,1204,Lawrence of Arabia
1206,66921,185,1206,A Clockwork Orange
1207,56592,595,1207,To Kill a Mockingbird
1208,78788,28,1208,Apocalypse Now
1209,64116,335,1209,Once Upon a Time in the West
1210,86190,1892,1210,Return of the Jedi
